"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Bassitt, Chris",605135,2022,22.4,6.6,545,15,0,3.42,,1894,19.6,35.1,1843,632,53.0,23.6,60.9,93.2,2192.0,8.0,82.7,2345.0,85.4,1824.0,71.6,2330.0,92.8,2117.0,89.0,2262.0,,,75.2,2318.0,91.9,2172
"Springs, Jeffrey",605488,2022,26.2,5.6,406,9,0,2.46,,1431,23.2,40.8,871,533,48.4,29.6,64.1,91.4,2255.0,24.8,85.4,2188.0,81.1,1415.0,,,89.9,1998.0,,,,,,,91.4,2255
"Borucki, Ryan",621366,2022,18.9,9.9,76,2,0,5.68,,257,14.8,51.6,209,160,49.4,26.4,51.4,95.6,1965.0,38.6,87.7,2357.0,84.6,1709.0,,,95.1,2191.0,,,,,,,95.1,2190
"Ruiz, José",614179,2022,25.7,12.5,182,1,0,4.6,,663,18.1,51.8,534,328,43.4,29.4,56.2,96.9,2354.0,,,,89.9,1795.0,86.3,2283.0,96.0,2303.0,,,,,,,96.9,2353
"Llovera, Mauricio",661440,2022,27.8,11.1,49,0,0,4.41,,197,18.9,51.0,136,170,47.4,30.1,56.9,94.6,2055.0,55.6,83.7,2396.0,,,,,95.5,2116.0,,,,,,,95.4,2111
"Neris, Héctor",593576,2022,30.0,6.5,196,6,0,3.72,,673,19.5,53.4,633,67,50.2,30.5,59.3,94.3,2448.0,6.6,87.6,1975.0,,,,,94.5,2345.0,,,85.1,1136.0,,,94.4,2415
"Murfee, Penn",682171,2022,27.9,6.6,208,4,0,2.99,,689,16.9,43.5,491,0,51.1,25.0,65.7,89.0,2279.0,,,,,,,,88.8,2073.0,,,,,79.7,2645.0,89.0,2244
"Waldichuk, Ken",686610,2022,22.6,6.8,104,2,0,4.93,,377,17.7,47.4,331,47,50.2,25.5,61.6,94.1,2335.0,,,,82.4,1649.0,75.2,2059.0,,,,,,,81.0,2289.0,94.1,2335
"Velasquez, Vince",592826,2022,21.6,7.8,226,3,0,4.78,,832,19.5,40.5,667,505,50.9,25.2,62.4,93.2,2417.0,22.6,84.7,2500.0,88.2,1552.0,81.5,2361.0,91.9,2248.0,,,,,,,93.0,2393
"Mikolas, Miles",571945,2022,19.0,4.8,607,12,0,3.29,,2099,12.8,34.6,1562,1457,52.7,18.7,63.4,93.5,2291.0,25.4,87.7,2381.0,82.6,1570.0,76.0,2547.0,92.9,2233.0,,,,,,,93.3,2265
"Romano, Jordan",605447,2022,28.3,8.1,192,5,0,2.11,,675,23.1,47.4,477,512,52.0,30.3,70.1,96.9,2290.0,51.8,87.3,2082.0,,,,,96.3,2405.0,,,,,,,96.9,2290
"White, Mitch",669952,2022,17.7,8.0,297,1,0,5.45,,1098,12.9,31.6,889,295,46.5,19.0,60.5,93.7,2278.0,0.1,86.8,1756.0,87.2,1544.0,80.2,2407.0,94.0,2172.0,,,,,85.4,2455.0,93.7,2262
"Trivino, Lou",642152,2022,26.8,9.6,161,2,0,4.53,,601,16.3,49.1,604,22,45.2,27.8,56.2,95.6,1992.0,,,,87.4,1690.0,76.8,2180.0,95.8,2023.0,92.3,2277.0,,,81.9,2558.0,94.9,2077
"Johnson, Pierce",572955,2022,32.8,12.5,43,1,0,5.02,,174,26.0,36.4,108,172,54.6,28.0,60.9,94.8,2172.0,0.4,87.7,3054.0,,,84.3,2880.0,,,,,,,,,94.8,2172
"Richards, Trevor",670950,2022,29.2,12.5,192,3,0,5.34,,685,20.6,52.1,512,214,37.3,35.1,53.6,93.4,2222.0,18.4,85.1,2116.0,84.1,2505.0,,,,,,,,,,,93.4,2222
"Barnes, Jacob",606930,2022,12.4,9.3,67,3,0,5.64,,224,12.1,42.3,326,35,45.2,21.0,70.1,95.2,2406.0,9.7,84.3,2170.0,,,,,,,89.0,2323.0,,,,,92.3,2367
"Keller, Mitch",656605,2022,20.1,8.7,477,5,0,3.91,,1670,14.7,38.7,1478,579,50.1,21.6,56.8,95.6,2427.0,6.3,87.1,2452.0,91.2,1633.0,78.7,2576.0,94.4,2361.0,,,,,83.2,2691.0,95.1,2399
"Speier, Gabe",642100,2022,18.2,6.5,58,0,0,2.33,,179,11.2,44.4,166,122,49.0,20.1,45.5,93.6,2166.0,40.9,81.9,2091.0,87.3,1303.0,,,93.7,1934.0,,,,,,,93.7,2040
"Gillaspie, Logan",670810,2022,13.5,4.1,52,1,0,3.12,,171,18.4,18.9,126,24,49.2,18.5,56.8,95.2,2151.0,,,,86.3,1532.0,81.7,2222.0,,,,,,,82.1,2334.0,95.2,2151
"Jansen, Kenley",445276,2022,32.7,8.5,192,5,0,3.38,,694,22.8,41.2,874,132,55.7,27.5,68.7,,,13.1,81.2,2459.0,,,,,93.6,2232.0,92.2,2564.0,,,,,92.6,2480
"Rondón, Angel",667373,2022,20.0,15.0,15,1,0,0.0,,49,11.1,60.0,47,23,47.7,24.3,50.0,92.7,2013.0,26.7,81.2,2028.0,84.1,1811.0,,,91.9,1841.0,,,,,,,92.6,1984
"Tully, Tanner",668684,2022,6.7,20.0,18,0,0,6.0,,69,19.0,26.7,69,35,49.1,21.1,53.3,90.9,1932.0,27.6,81.3,2390.0,84.7,1435.0,75.2,2479.0,,,,,,,,,90.9,1932
"Familia, Jeurys",544727,2022,20.1,10.8,133,2,0,6.09,,489,18.7,42.9,578,121,45.3,26.9,51.5,95.4,2297.0,14.8,88.6,2183.0,,,,,95.2,2188.0,,,92.5,1806.0,,,95.3,2226
"Abreu, Bryan",650556,2022,35.5,10.5,181,4,0,1.94,,633,24.6,65.9,463,553,44.4,39.1,56.5,97.2,2312.0,44.2,88.4,2766.0,89.7,1806.0,84.5,2944.0,96.0,2478.0,,,,,,,97.2,2313
"McGee, Jake",459429,2022,15.3,7.4,111,1,0,6.81,,418,16.4,30.0,521,108,55.0,19.3,59.3,94.3,2079.0,17.2,85.2,1842.0,,,,,95.2,2072.0,,,,,,,94.4,2079
"Morales, Francisco",672839,2022,14.3,28.6,15,0,0,7.2,,39,23.1,30.0,79,0,35.4,26.1,66.7,95.2,2051.0,,,,,,,,,,86.4,2244.0,,,,,89.8,2168
"Schmidt, Clarke",657376,2022,23.7,9.7,173,5,0,3.12,,608,17.5,48.8,363,168,50.4,26.6,58.3,94.7,2522.0,,,,89.6,2128.0,83.5,2913.0,94.9,2408.0,,,,,86.4,2856.0,94.8,2455
"Waites, Cole",686972,2022,16.0,16.0,17,0,0,3.18,,67,15.0,25.0,73,31,51.0,17.3,72.0,96.0,2267.0,29.8,83.7,2231.0,,,,,,,,,,,,,96.0,2267
"Bello, Brayan",678394,2022,20.5,10.1,172,2,0,4.71,,618,18.2,39.5,537,224,44.7,26.0,62.7,97.0,2202.0,22.0,85.0,2497.0,88.2,1876.0,80.2,2448.0,96.3,2122.0,,,,,,,96.5,2150
"Staumont, Josh",622251,2022,24.4,16.5,113,3,0,6.45,,426,17.1,53.0,476,255,45.1,28.4,54.0,96.1,2261.0,0.1,85.0,2779.0,,,82.2,2689.0,97.0,2188.0,,,,,,,96.4,2244
"Crick, Kyle",605195,2022,28.8,16.7,47,2,0,4.02,,172,18.1,41.5,119,160,44.8,26.5,56.1,92.2,2321.0,57.3,79.7,3053.0,,,,,92.1,2141.0,,,,,,,92.2,2159
"Gaddis, Hunter",683769,2022,12.5,7.5,22,0,0,18.41,,108,20.9,16.7,93,49,52.6,20.0,50.0,93.4,2150.0,22.2,86.2,2228.0,77.5,2026.0,74.6,2538.0,,,88.2,2261.0,,,,,93.3,2152
"Stammen, Craig",489334,2022,19.8,5.6,122,1,0,4.43,,438,15.1,46.8,537,145,45.4,26.3,62.7,91.8,2174.0,12.3,81.5,2382.0,86.9,1703.0,79.6,2321.0,91.4,2214.0,87.8,2315.0,,,,,90.4,2241
"Selman, Sam",572125,2022,24.0,6.7,55,0,0,4.91,,189,15.2,40.9,156,139,46.4,23.5,60.0,89.4,2175.0,47.1,79.3,2329.0,,,,,91.0,2053.0,,,,,,,89.4,2174
"Raley, Brooks",548384,2022,27.9,6.8,161,1,0,2.68,,551,16.5,45.6,356,0,45.7,28.1,63.5,90.3,2452.0,,,,85.5,1901.0,,,90.7,2311.0,88.0,2551.0,,,81.4,2940.0,89.5,2420
"Goudeau, Ashton",623485,2022,17.0,10.6,61,1,0,7.08,,227,17.2,43.5,206,105,46.1,24.1,57.4,92.4,2066.0,,,,84.8,1543.0,77.5,2301.0,,,,,,,,,92.4,2066
"Berríos, José",621244,2022,19.8,6.0,516,12,0,5.23,,1824,13.0,38.4,1461,0,49.6,21.3,66.1,94.0,2241.0,,,,84.6,1522.0,,,93.9,2112.0,,,,,,,93.9,2180
"Martin, Chris",455119,2022,32.9,2.2,168,4,0,3.05,,599,21.0,38.2,712,32,54.9,25.8,77.8,95.3,2183.0,,,,,,83.9,2574.0,94.5,2053.0,91.6,2158.0,88.4,1507.0,84.1,2425.0,93.8,2161
"Ryan, Joe",657746,2022,25.0,7.8,441,13,0,3.55,,1598,20.0,41.5,1436,604,52.8,25.6,64.4,92.0,2194.0,18.1,82.2,2138.0,84.6,2087.0,74.9,2371.0,,,,,,,80.3,2285.0,92.0,2194
"Bieber, Shane",669456,2022,25.0,4.6,600,13,0,2.88,,1934,15.7,59.8,1445,1363,50.3,29.7,66.0,91.3,2205.0,29.5,85.0,2515.0,86.4,1557.0,82.0,2197.0,91.4,2927.0,86.9,2497.0,,,,,89.9,2298
"DeSclafani, Anthony",543101,2022,18.1,4.3,57,0,0,6.63,,212,13.9,39.6,140,170,48.0,22.7,58.5,92.7,2301.0,38.6,87.4,2204.0,86.0,1641.0,80.9,2031.0,92.2,2070.0,,,,,,,92.3,2140
"Hudson, Daniel",543339,2022,30.9,5.2,73,2,0,2.22,,256,25.3,62.5,222,170,50.0,33.8,53.6,97.0,2410.0,41.9,88.8,2469.0,88.4,2379.0,,,96.2,2359.0,,,,,,,96.9,2406
"Carlton, Drew",656290,2022,21.9,0.0,26,0,0,2.08,,83,16.0,31.3,75,24,53.3,19.7,59.4,91.4,2032.0,20.0,79.9,2258.0,84.6,1880.0,,,90.8,1902.0,,,,,,,91.1,1959
"Barria, Jaime",642545,2022,17.1,6.0,238,3,0,2.61,,750,19.1,34.2,440,529,51.6,23.3,68.4,92.2,2304.0,47.1,85.3,2191.0,85.0,1611.0,,,91.7,2160.0,,,,,,,91.9,2216
"Garcia, Rico",670329,2022,5.7,8.6,24,0,0,4.5,,87,13.2,13.3,84,4,52.2,13.2,51.4,95.5,2379.0,,,,86.4,2050.0,83.4,2341.0,,,,,,,83.6,2357.0,95.5,2379
"Paddack, Chris",663978,2022,21.5,2.2,67,1,0,4.03,,255,24.5,28.0,190,80,55.9,25.4,65.6,93.0,2193.0,3.8,83.5,1861.0,82.5,1949.0,76.0,2155.0,,,,,,,,,93.0,2193
"Castellanos, Humberto",528748,2022,16.5,6.2,133,3,0,5.68,,483,12.3,32.0,511,159,51.7,17.8,58.8,89.4,2134.0,,,,84.0,1410.0,76.5,2406.0,90.4,2030.0,86.2,2074.0,,,,,88.7,2062
"Milone, Tommy",543548,2022,7.2,8.7,50,1,0,5.4,,151,8.3,25.6,100,46,46.2,14.4,69.6,86.6,2205.0,7.6,78.8,2326.0,79.1,1688.0,76.0,2450.0,,,,,,,,,86.6,2205
"Hoeing, Bryan",663773,2022,9.8,8.2,38,1,0,12.08,,166,5.1,28.9,185,50,46.8,12.9,50.8,93.2,2013.0,12.0,83.2,2362.0,87.6,1719.0,80.2,2364.0,93.1,1967.0,,,,,,,93.1,1980
"Frías, Luis",666818,2022,15.6,18.9,51,1,0,10.59,,208,15.1,47.6,222,116,47.5,23.6,61.1,96.9,2231.0,32.6,85.4,2029.0,89.7,1324.0,,,,,,,,,,,96.9,2231
"Vasquez, Andrew",607755,2022,25.6,10.3,26,0,0,6.23,,95,10.0,57.1,44,109,46.4,29.4,59.0,,,71.2,80.1,2564.0,,,,,88.7,2207.0,,,,,,,88.7,2207
"Lyles, Jordan",543475,2022,18.6,6.7,537,12,0,4.42,,1893,14.5,37.4,1554,400,47.7,21.9,61.4,91.8,2206.0,,,,86.3,1464.0,79.1,2433.0,90.7,2088.0,84.9,2433.0,,,80.0,2638.0,91.1,2178
"Effross, Scott",664123,2022,27.1,6.6,170,1,0,2.54,,554,18.9,32.6,367,1,48.8,23.9,66.8,90.8,2248.0,0.1,78.7,2380.0,83.0,2067.0,,,90.4,2217.0,,,,,79.8,2451.0,90.5,2224
"Rodríguez, Manuel",655889,2022,14.0,15.8,41,2,0,3.29,,122,11.3,41.7,130,70,41.9,22.4,56.1,95.2,2306.0,34.5,87.2,2317.0,83.8,1427.0,,,95.9,2120.0,,,,,,,95.7,2166
"Hill, Tim",657612,2022,12.6,7.0,144,3,0,3.56,,476,10.1,32.2,677,68,53.0,15.8,55.1,91.5,2216.0,9.1,82.4,2008.0,,,,,89.4,2066.0,88.9,1963.0,,,,,90.1,2108
"Rasmussen, Drew",656876,2022,21.4,5.3,438,11,0,2.84,,1494,17.2,42.2,1613,111,49.3,25.3,62.7,95.5,2398.0,0.5,85.4,2514.0,,,79.6,2692.0,94.9,2402.0,90.3,2612.0,,,84.6,2470.0,93.1,2495
"Kershaw, Clayton",477132,2022,27.8,4.7,379,12,0,2.28,,1250,17.3,53.3,744,1087,49.8,29.1,68.6,90.7,2407.0,42.7,86.6,2577.0,83.8,2126.0,73.2,2395.0,91.4,2404.0,,,,,,,90.7,2407
"Adon, Joan",672851,2022,17.7,12.6,194,1,0,7.1,,734,12.8,28.6,835,287,50.5,16.9,56.5,95.0,2188.0,0.7,86.2,2061.0,87.4,1886.0,79.7,2263.0,94.6,2135.0,,,,,,,95.0,2184
"Jameson, Drey",686753,2022,24.5,7.1,73,3,0,1.48,,240,19.4,51.2,230,108,56.6,26.7,58.2,95.9,2236.0,24.9,84.7,2406.0,86.3,1761.0,76.7,2452.0,94.3,2080.0,,,,,,,95.2,2168
"Smith, Joe",501925,2022,13.9,7.4,82,1,0,4.61,,298,13.2,27.4,327,123,49.3,17.9,66.1,86.0,2053.0,27.3,76.9,2223.0,,,,,83.6,1895.0,,,,,,,84.6,1962
"Leone, Dominic",608678,2022,23.4,10.8,148,4,0,4.01,,541,19.4,57.9,531,295,41.9,35.8,61.9,95.5,2322.0,35.7,85.1,2453.0,,,,,95.5,2420.0,91.4,2404.0,,,,,93.8,2357
"Means, John",607644,2022,20.6,5.9,24,0,0,3.38,,88,17.6,27.3,57,36,49.6,20.5,52.9,91.7,2386.0,12.6,84.1,2235.0,82.3,2278.0,76.8,2231.0,,,,,,,,,91.7,2386
"Poppen, Sean",664092,2022,18.3,10.0,86,2,0,4.4,,280,10.3,35.7,275,149,54.9,16.0,61.9,94.7,2152.0,33.9,83.4,2277.0,85.3,1860.0,,,94.6,2087.0,84.9,2465.0,,,,,94.5,2093
"Chapman, Aroldis",547973,2022,26.9,17.5,109,4,0,4.46,,405,28.8,45.8,411,167,45.7,33.8,55.0,97.5,2362.0,24.6,85.7,2282.0,,,,,100.2,2435.0,,,88.1,835.0,,,97.7,2368
"Adam, Jason",592094,2022,31.6,7.2,190,2,0,1.56,,632,29.0,54.7,302,0,47.7,38.8,64.1,94.8,2654.0,,,,90.0,2016.0,,,,,,,,,81.3,2719.0,94.8,2654
"Baz, Shane",669358,2022,25.6,7.7,81,1,0,5.0,,280,21.0,59.6,178,229,53.6,30.6,59.0,96.0,2429.0,37.2,87.7,2541.0,88.5,2009.0,82.3,2744.0,,,,,,,,,96.0,2429
"García, Jarlín",606424,2022,20.7,6.7,195,1,0,3.74,,661,18.2,42.5,435,287,52.5,24.8,60.2,93.6,2035.0,28.3,82.7,2251.0,85.2,2112.0,,,93.8,2214.0,,,,,,,93.8,2201
"Morgan, Eli",669212,2022,28.1,5.1,200,5,0,3.38,,693,20.4,41.4,562,172,52.1,26.4,70.3,92.1,2268.0,15.8,85.7,2274.0,75.9,2098.0,80.5,2223.0,,,89.3,2285.0,,,,,92.1,2268
"Weiss, Zack",592848,2022,32.1,12.5,40,0,0,3.38,,128,25.0,68.6,78,1,44.5,41.1,50.0,94.6,2463.0,0.5,86.8,2305.0,,,,,94.0,1738.0,92.8,2438.0,,,86.6,2537.0,94.4,2433
"Sánchez, Cristopher",650911,2022,19.8,9.6,120,2,0,5.63,,418,10.4,36.7,404,125,48.3,19.1,57.1,92.8,1724.0,18.9,84.8,1912.0,84.4,1914.0,,,93.0,2064.0,,,,,,,93.0,2061
"Pérez, Francisco",660906,2022,14.6,18.8,26,0,0,7.27,,118,10.8,44.4,129,72,46.3,20.7,60.4,93.2,2066.0,34.1,83.2,2430.0,84.6,1529.0,76.2,2654.0,,,,,,,,,93.2,2066
"Garrett, Amir",607237,2022,25.0,16.3,136,3,0,4.96,,481,17.7,45.9,350,454,45.5,26.9,58.7,94.2,2233.0,56.5,84.7,1848.0,,,,,94.0,2173.0,,,,,,,94.1,2222
"Garza Jr., Ralph",621248,2022,11.1,10.5,105,2,0,3.34,,336,14.9,32.1,287,130,50.0,20.3,68.6,91.2,2248.0,23.0,77.5,2367.0,83.1,1705.0,80.0,2495.0,87.8,2163.0,89.4,2247.0,,,,,88.9,2197
"Odorizzi, Jake",543606,2022,19.0,7.7,319,6,0,4.4,,1142,17.3,33.8,1301,198,47.7,22.2,54.3,92.1,2153.0,7.2,82.6,2067.0,,,71.9,2209.0,92.0,2114.0,87.6,2077.0,85.1,1323.0,,,90.8,2124
"Smith, Chad",663385,2022,27.1,17.6,54,0,0,7.5,,187,20.8,49.1,223,107,40.1,32.3,43.5,,,31.8,85.2,2265.0,90.3,1576.0,,,95.6,2265.0,,,,,,,95.6,2265
"Bazardo, Eduard",660825,2022,16.9,6.2,49,1,0,2.76,,147,12.9,51.2,109,0,45.8,27.0,53.8,94.0,2068.0,,,,,,,,93.9,2099.0,,,89.6,1532.0,82.1,2577.0,94.0,2078
"Severino, Anderson",644429,2022,26.5,11.8,22,0,0,6.14,,79,21.6,52.9,86,33,45.9,31.5,47.1,96.1,1963.0,15.8,86.1,2384.0,86.0,1269.0,79.0,2548.0,,,,,,,,,96.1,1963
"Peters, Dillon",596071,2022,15.8,10.3,118,5,0,4.58,,399,16.1,28.0,319,162,48.1,20.1,55.8,92.9,2306.0,11.0,84.7,2377.0,84.8,1543.0,77.3,2906.0,92.5,2191.0,,,,,,,92.7,2243
"Pallante, Andre",669467,2022,16.0,8.8,324,6,0,3.17,,1087,11.0,38.1,1114,638,51.1,17.8,60.2,95.2,2223.0,19.6,86.9,2337.0,83.1,1574.0,76.5,2836.0,94.8,2116.0,,,,,,,95.2,2205
"Baumann, Mike",657508,2022,15.4,6.0,103,1,0,4.72,,362,11.0,32.1,276,278,49.3,16.7,57.7,95.8,2195.0,29.3,91.6,2314.0,88.7,1894.0,84.0,2215.0,,,,,,,,,95.8,2195
"Montgomery, Jordan",656756,2022,21.8,5.0,535,9,1,3.48,,1802,20.6,41.0,1506,605,48.7,27.5,65.7,93.0,2310.0,,,,82.3,1679.0,80.2,2263.0,93.0,2210.0,88.3,2387.0,,,,,92.7,2252
"Thompson, Mason",666168,2022,15.0,8.0,74,1,0,2.92,,236,17.7,36.7,275,88,47.6,23.9,59.0,95.5,2252.0,23.9,84.4,2207.0,88.2,2001.0,,,95.8,2252.0,,,,,,,95.8,2252
"Bummer, Aaron",607481,2022,25.6,8.5,80,2,0,2.36,,272,18.3,49.1,329,0,47.9,28.0,53.0,94.3,2130.0,,,,89.4,1926.0,,,94.5,2061.0,86.3,2385.0,,,82.0,2488.0,93.6,2099
"Ginkel, Kevin",656464,2022,24.2,8.9,88,1,0,3.38,,313,14.6,50.7,297,181,49.5,26.9,66.9,96.4,2352.0,37.8,85.4,2168.0,84.2,1826.0,,,,,,,,,,,96.4,2352
"Montero, Rafael",606160,2022,27.0,8.5,205,5,0,2.37,,695,25.8,32.4,748,133,44.6,28.2,61.9,96.4,2336.0,12.2,87.9,2345.0,91.1,2056.0,,,95.9,2230.0,,,,,,,96.2,2301
"Bellatti, Andrew",571479,2022,33.8,11.3,163,4,0,3.31,,591,24.5,56.9,389,505,41.0,37.4,55.7,94.4,2436.0,52.4,85.9,2398.0,89.5,1697.0,,,,,,,,,,,94.4,2436
"Ortega, Oliver",661383,2022,22.3,12.2,102,1,0,3.71,,361,11.1,48.5,344,191,46.7,23.7,57.4,95.9,2296.0,,,,,,82.2,2307.0,96.4,2254.0,,,,,82.8,2431.0,95.9,2294
"Rogers, Trevor",669432,2022,22.2,9.4,321,4,0,5.47,,1243,21.8,35.5,1028,346,49.7,25.8,61.4,94.6,2423.0,17.8,80.7,2038.0,85.7,1372.0,,,93.7,2185.0,,,,,,,94.6,2422
"Cease, Dylan",656302,2022,30.4,10.4,552,14,1,2.2,,1941,23.6,49.6,1271,1773,43.7,33.3,58.2,96.8,2507.0,42.9,87.4,2833.0,77.9,1720.0,81.1,2697.0,96.5,2493.0,,,,,,,96.8,2507
"McHugh, Collin",543521,2022,27.6,5.1,208,3,0,2.6,,718,18.8,41.9,525,26,45.8,27.4,65.3,91.0,2333.0,,,,,,72.5,2723.0,,,88.9,2511.0,,,80.2,2784.0,88.9,2508
"Yajure, Miguel",664337,2022,13.4,13.4,73,1,0,8.88,,284,10.8,46.8,210,170,43.3,23.6,61.3,92.9,2327.0,10.2,81.4,2127.0,89.2,1523.0,81.9,2666.0,92.9,2106.0,90.2,2375.0,,,,,92.4,2303
"Law, Derek",571882,2022,18.5,8.7,59,2,0,4.12,,225,15.1,36.8,259,83,42.9,24.2,64.1,95.1,2089.0,11.1,85.5,2320.0,87.9,1727.0,77.0,2150.0,94.8,1999.0,90.7,2366.0,,,,,92.0,2262
"De Los Santos, Enyel",660853,2022,28.4,7.9,160,5,0,3.04,,568,24.1,45.1,511,240,53.0,29.9,65.4,95.3,2251.0,28.4,83.1,2143.0,87.3,1861.0,,,,,,,,,,,95.3,2251
"Lee, Dylan",669276,2022,29.4,5.0,152,5,0,2.13,,523,25.7,54.1,343,360,49.7,35.5,61.0,92.1,2261.0,47.7,83.8,2080.0,86.3,1525.0,,,91.5,2060.0,,,,,,,92.1,2260
"Harvey, Hunter",640451,2022,28.7,7.6,118,2,0,2.52,,436,19.1,49.5,515,47,53.1,27.5,62.4,98.3,2029.0,0.5,86.7,2340.0,,,82.8,1997.0,,,,,89.4,1002.0,,,98.3,2029
"Quintana, Jose",500779,2022,20.2,6.9,497,6,0,2.93,,1705,15.5,37.0,1427,598,42.5,24.0,61.6,91.2,2078.0,,,,86.4,1319.0,78.3,2263.0,91.4,2070.0,,,,,,,91.3,2075
"Naughton, Packy",676050,2022,22.0,5.0,96,0,0,4.78,,356,18.6,41.9,302,118,42.9,27.8,63.6,92.8,2079.0,21.0,80.9,2350.0,84.4,1428.0,,,92.6,2020.0,,,,,,,92.7,2056
"Ramírez, Erasmo",541640,2022,17.6,4.0,259,4,0,2.92,,824,15.6,37.5,1098,82,53.6,21.4,65.0,93.8,2190.0,,,,85.4,1657.0,80.6,2562.0,93.1,2206.0,89.2,2385.0,,,,,91.2,2296
"Duran, Jhoan",661395,2022,33.5,6.0,203,2,0,1.86,,709,23.2,57.1,671,352,50.6,34.7,64.0,100.8,2174.0,3.2,89.7,2325.0,,,87.8,2662.0,96.4,1665.0,,,,,,,99.7,2046
"López, Yoan",661255,2022,19.6,9.8,33,1,0,5.73,,123,17.7,50.0,89,94,45.6,28.7,56.9,95.9,2156.0,48.2,86.2,2439.0,89.1,1009.0,,,,,,,,,,,95.9,2156
"Bundy, Dylan",605164,2022,15.8,4.7,420,8,0,4.89,,1507,14.8,35.8,1018,754,52.8,21.3,67.9,89.0,2353.0,24.0,79.1,2404.0,81.1,1361.0,72.2,2148.0,89.8,2178.0,,,,,,,89.1,2329
"Hill, Rich",448179,2022,20.7,7.0,373,8,0,4.27,,1344,16.0,38.2,968,708,53.8,22.0,63.3,88.5,2252.0,,,,82.8,1882.0,71.8,2629.0,,,84.2,2273.0,,,69.2,2531.0,87.4,2257
"Meyer, Max",676974,2022,23.1,7.7,18,0,0,7.5,,58,15.2,54.5,35,41,52.8,25.0,73.1,94.7,2518.0,46.1,89.1,2559.0,87.7,1763.0,,,95.8,2619.0,,,,,,,94.8,2521
"Soto, Gregory",642397,2022,22.8,12.9,181,2,0,3.28,,682,19.5,41.9,853,238,49.2,25.9,56.9,98.7,2366.0,21.6,89.3,2385.0,91.8,2154.0,,,98.2,2374.0,,,,,,,98.4,2371
"Archer, Chris",502042,2022,19.2,11.0,308,2,0,4.56,,1083,16.8,42.2,638,886,47.3,24.2,57.0,93.0,2174.0,44.3,88.7,2464.0,87.0,1705.0,81.7,2459.0,,,,,,,,,93.0,2174
"Barnes, Matt",598264,2022,19.3,11.9,119,0,0,4.31,,420,17.4,51.0,320,324,45.3,28.4,62.9,94.9,2249.0,,,,87.3,2064.0,84.1,2049.0,,,,,86.4,2029.0,,,94.9,2249
"Vest, Will",676684,2022,23.2,8.1,189,3,0,4.0,,694,16.0,43.0,609,360,50.5,23.8,62.1,95.1,2079.0,33.2,86.4,2391.0,86.8,1571.0,,,94.2,1746.0,,,,,,,95.1,2078
"Sands, Cole",663485,2022,19.3,9.0,92,0,0,5.87,,376,13.3,44.0,348,138,47.6,22.5,57.2,91.6,2221.0,,,,85.5,2057.0,78.6,2812.0,90.2,2259.0,84.3,2375.0,84.8,1285.0,,,90.7,2242
"Weissert, Greg",669711,2022,22.9,10.4,34,3,0,5.56,,113,9.8,40.0,99,0,45.2,19.7,50.0,94.4,2254.0,,,,85.2,1723.0,,,94.9,2069.0,,,,,81.8,2859.0,94.8,2121
"Danish, Tyler",641501,2022,18.5,6.9,121,3,0,5.13,,418,10.5,35.3,292,5,46.1,19.2,53.8,91.3,1884.0,0.6,87.1,2291.0,84.4,1424.0,73.7,1994.0,90.9,1802.0,,,,,80.9,2412.0,90.9,1816
"Winder, Josh",680739,2022,16.4,6.3,201,4,0,4.7,,712,13.2,40.8,450,506,46.1,22.2,60.6,94.0,2023.0,33.4,84.3,2118.0,88.9,1516.0,81.0,2156.0,,,,,,,,,94.0,2023
"Pop, Zach",647315,2022,15.9,2.5,117,4,0,2.77,,365,11.4,29.6,412,123,48.7,18.5,61.1,,,22.9,85.0,2406.0,89.3,1927.0,,,96.5,2069.0,,,,,,,96.5,2069
"Thornton, Trent",663423,2022,19.6,9.0,138,0,0,4.11,,434,11.9,47.3,306,106,52.9,20.6,66.7,93.8,2431.0,0.8,85.1,2705.0,,,79.7,3028.0,92.9,2263.0,,,,,82.1,2923.0,93.7,2415
"Zimmermann, Bruce",669145,2022,15.3,3.8,221,2,0,5.99,,757,14.7,29.9,461,350,53.6,19.0,65.9,90.6,2335.0,18.2,85.0,2434.0,84.7,1930.0,81.2,2403.0,89.9,2280.0,84.4,2437.0,83.6,2074.0,,,90.3,2321
"Wheeler, Zack",554430,2022,26.9,5.6,459,12,0,2.82,,1573,18.8,38.4,2035,281,50.2,25.1,67.2,95.9,2392.0,,,,89.5,1557.0,81.3,2654.0,95.4,2217.0,90.6,2459.0,,,,,94.2,2378
"Smith, Will",519293,2022,24.9,9.6,177,0,0,3.97,,657,16.5,54.7,411,565,46.6,31.1,66.8,92.1,2179.0,48.2,81.7,2259.0,86.9,2023.0,76.9,1883.0,90.3,2183.0,,,,,,,92.1,2179
