"last_name, first_name",player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,walk,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,b_total_bases,r_total_stolen_base,b_ab_scoring,b_game,b_intent_walk,r_stolen_base_pct,xba,xslg,woba,xwoba,xobp,xiso,xbadiff,xslgdiff,avg_swing_speed,fast_swing_rate,blasts_contact,blasts_swing,squared_up_contact,squared_up_swing,avg_swing_length,swords,attack_angle,attack_direction,ideal_angle_rate,vertical_swing_path,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent
"Stallings, Jacob",607732,2024,34,243,281,64,37,17,1,9,27,9.6,0.263,0.453,0.357,0.81,0.19,0.324,36,110,0,69,82,1,,0.231,0.389,0.353,0.321,0.33,0.159,0.032,0.064,67.6,1.2,10.5,7.7,36.3,26.6,7.2,9,12.5,-0.2,50.8,32.2,86.6,12.8,38.9,7.2,7.2,34.4
"Triolo, Jared",669707,2024,26,394,446,85,65,10,1,9,42,9.4,0.216,0.315,0.296,0.611,0.099,0.279,46,124,8,99,125,0,,0.226,0.347,0.275,0.296,0.308,0.121,-0.01,-0.032,70.5,6.2,12.8,9.7,30.3,22.8,7.8,19,10.1,-2.0,51.2,39.0,88.4,13.4,38.8,5.3,5.0,39.1
"Vázquez, Christian",543877,2024,33,294,315,65,48,10,0,7,11,3.5,0.221,0.327,0.248,0.575,0.106,0.257,27,96,3,74,93,0,,0.231,0.361,0.25,0.272,0.261,0.13,-0.01,-0.034,68.3,2.8,12.4,10.0,38.7,31.1,7.0,4,10.4,-2.6,62.5,27.8,88.5,16.1,36.1,3.8,6.3,36.6
"Misner, Kameron",670224,2024,26,15,15,1,1,0,0,0,0,0.0,0.067,0.067,0.067,0.134,0.0,0.2,0,1,0,1,8,0,,0.094,0.109,0.059,0.09,0.094,0.014,-0.027,-0.042,70.2,12.5,0.0,0.0,5.3,3.1,7.5,1,15.1,-0.1,59.4,41.2,78.0,20.0,40.0,0.0,0.0,0.0
"Baker, Darren",671117,2024,25,14,14,7,5,2,0,0,0,0.0,0.5,0.643,0.5,1.143,0.143,0.636,0,9,0,4,9,0,,0.22,0.267,0.494,0.219,0.22,0.047,0.28,0.376,66.7,0.0,7.7,5.6,53.8,38.9,7.0,1,5.8,5.5,50.0,34.5,86.7,6.2,27.3,0.0,0.0,27.3
"Peguero, Liover",678894,2024,23,10,10,2,1,1,0,0,0,0.0,0.2,0.3,0.2,0.5,0.1,0.286,2,3,0,3,3,0,,0.269,0.347,0.214,0.269,0.269,0.079,-0.069,-0.047,69.4,14.3,7.7,4.8,23.1,14.3,7.2,1,9.6,-10.2,50.0,22.5,84.4,6.0,42.9,0.0,14.3,28.6
"Pache, Cristian",665506,2024,25,165,183,33,23,8,1,1,17,9.3,0.2,0.279,0.273,0.552,0.079,0.317,16,46,1,47,88,0,,0.195,0.294,0.25,0.255,0.27,0.098,0.005,-0.015,71.7,15.1,12.4,8.5,28.1,19.3,7.4,7,9.9,0.0,56.1,31.0,89.9,9.8,26.5,4.9,6.9,38.2
"Stevenson, Cal",670276,2024,27,24,27,6,3,3,0,0,3,11.1,0.25,0.375,0.333,0.708,0.125,0.3,6,9,0,8,18,0,,0.236,0.387,0.314,0.318,0.321,0.151,0.014,-0.012,68.9,0.0,10.7,9.4,46.4,40.6,7.1,0,12.6,1.2,65.6,31.3,85.6,12.2,25.0,10.0,0.0,25.0
"Ruiz, Keibert",660688,2024,25,459,485,105,71,21,0,13,16,3.3,0.229,0.359,0.26,0.619,0.13,0.232,57,165,3,120,127,0,,0.25,0.357,0.268,0.283,0.282,0.107,-0.021,0.002,66.4,1.0,8.0,7.1,37.9,33.9,7.1,10,9.9,-12.5,55.7,32.3,85.4,19.8,32.2,3.2,4.1,25.6
"Lowe, Josh",666139,2024,26,353,387,85,54,19,2,10,32,8.3,0.241,0.391,0.302,0.693,0.15,0.338,34,138,25,87,106,4,,0.225,0.396,0.299,0.297,0.289,0.172,0.016,-0.005,73.3,32.7,13.4,9.2,28.2,19.2,7.2,9,10.0,-0.7,48.0,36.9,90.8,16.9,37.9,10.3,6.5,46.1
"Meneses, Joey",608841,2024,32,281,313,65,51,11,0,3,21,6.7,0.231,0.302,0.291,0.593,0.071,0.281,42,85,2,72,76,1,,0.221,0.341,0.264,0.283,0.287,0.12,0.01,-0.039,70.4,11.8,11.8,9.4,34.4,27.4,7.0,8,8.2,-0.9,51.2,33.1,88.9,8.3,30.8,4.5,8.0,39.3
"Bae, Ji Hwan",678225,2024,24,74,81,14,12,2,0,0,6,7.4,0.189,0.216,0.247,0.463,0.027,0.275,6,16,6,21,29,0,,0.214,0.348,0.213,0.278,0.271,0.135,-0.025,-0.132,69.1,3.1,14.8,10.0,35.2,23.8,6.8,0,5.7,5.9,33.1,29.5,87.3,2.4,31.4,11.8,2.0,37.3
"Velázquez, Nelson",676369,2024,25,205,230,41,24,8,1,8,19,8.3,0.2,0.366,0.274,0.64,0.166,0.237,27,75,2,56,64,0,,0.213,0.403,0.28,0.307,0.289,0.19,-0.013,-0.037,73.4,34.6,13.6,9.1,31.9,21.4,7.5,5,12.1,-5.1,62.3,30.3,88.2,17.4,29.9,8.8,6.8,38.1
"Naylor, Josh",647304,2024,27,563,633,137,79,27,0,31,58,9.2,0.243,0.456,0.32,0.776,0.213,0.246,108,257,6,172,152,7,,0.254,0.451,0.332,0.338,0.33,0.197,-0.011,0.005,72.9,32.7,15.9,12.7,34.1,27.3,7.6,11,8.7,-8.7,45.3,29.1,89.9,11.1,30.1,8.4,6.1,40.9
"Cowser, Colton",681297,2024,24,499,561,121,70,24,3,24,52,9.3,0.242,0.447,0.321,0.768,0.205,0.317,69,223,9,128,153,2,,0.23,0.456,0.331,0.333,0.312,0.226,0.012,-0.009,73.8,40.6,17.0,12.4,31.1,22.8,6.9,23,13.9,0.2,44.2,38.8,90.5,13.0,32.1,13.6,7.6,46.1
"Yastrzemski, Mike",573262,2024,33,428,474,99,56,16,9,18,38,8.0,0.231,0.437,0.302,0.739,0.206,0.282,57,187,3,97,140,1,,0.217,0.406,0.319,0.304,0.289,0.189,0.014,0.031,70.9,5.5,14.2,10.7,35.8,26.9,7.6,11,12.4,-1.6,66.2,31.2,90.4,19.1,33.0,10.5,6.5,41.0
"Black, Tyler",672012,2024,23,49,57,10,8,2,0,0,7,12.3,0.204,0.245,0.316,0.561,0.041,0.313,2,12,3,16,18,0,,0.19,0.234,0.265,0.256,0.303,0.044,0.014,0.011,68.6,6.5,1.4,1.1,22.2,17.4,7.0,6,9.0,-1.7,43.5,37.4,83.0,16.4,31.3,0.0,3.1,15.6
"Frazier, Adam",624428,2024,32,262,294,53,38,10,1,4,22,7.5,0.202,0.294,0.282,0.576,0.092,0.246,22,77,3,60,104,0,,0.237,0.323,0.261,0.29,0.313,0.087,-0.035,-0.029,66.5,1.2,4.8,3.9,30.5,25.1,6.9,11,10.5,-0.8,45.2,37.5,84.5,15.3,37.9,2.9,4.9,22.8
"Dunn, Blake",694362,2024,25,26,29,4,2,1,0,1,2,6.9,0.154,0.308,0.241,0.549,0.154,0.214,1,8,2,5,19,0,,0.158,0.301,0.247,0.245,0.245,0.143,-0.004,0.007,71.6,20.5,3.6,2.3,28.6,18.2,6.9,2,13.9,-7.6,38.6,39.9,85.7,22.7,26.7,6.7,0.0,13.3
"Bride, Jonah",681146,2024,28,232,272,64,43,10,0,11,30,11.0,0.276,0.461,0.357,0.818,0.185,0.306,39,107,0,73,71,1,,0.224,0.339,0.351,0.304,0.319,0.116,0.052,0.122,67.9,5.0,8.8,7.6,35.5,30.5,7.2,7,13.4,0.9,61.9,29.0,87.1,11.8,29.9,5.4,4.3,33.7
"Lowe, Brandon",664040,2024,29,385,425,94,51,19,3,21,33,7.8,0.244,0.473,0.311,0.784,0.229,0.287,58,182,5,86,107,2,,0.248,0.488,0.335,0.344,0.315,0.24,-0.004,-0.015,73.4,36.0,17.2,12.2,30.8,21.8,7.1,27,15.1,-3.6,46.5,34.7,89.8,14.5,39.6,12.4,6.9,44.7
"Guerrero Jr., Vladimir",665489,2024,25,616,697,199,124,44,1,30,72,10.3,0.323,0.544,0.396,0.94,0.221,0.342,103,335,2,151,159,12,,0.316,0.578,0.398,0.412,0.391,0.261,0.007,-0.034,75.9,57.5,24.2,19.4,34.5,27.7,7.7,9,3.2,-0.4,37.4,28.6,93.8,7.4,35.1,13.7,6.3,54.9
"Seager, Corey",608369,2024,30,475,533,132,81,21,0,30,53,9.9,0.278,0.512,0.353,0.865,0.234,0.291,74,243,1,83,123,11,,0.28,0.573,0.365,0.391,0.356,0.293,-0.002,-0.061,72.3,20.9,19.5,15.2,33.3,26.1,6.6,14,12.3,-0.7,51.3,34.0,92.1,13.5,38.6,15.2,9.7,50.7
"Marte, Ketel",606466,2024,30,504,583,147,86,23,2,36,65,11.1,0.292,0.56,0.372,0.932,0.268,0.299,95,282,7,119,136,7,,0.289,0.545,0.391,0.394,0.374,0.256,0.003,0.015,73.7,40.6,20.3,16.2,38.1,30.5,7.6,6,9.1,-4.9,53.6,33.7,94.0,9.4,33.7,12.3,7.4,53.8
"Hayes, Ke'Bryan",663647,2024,27,365,396,85,72,9,0,4,23,5.8,0.233,0.29,0.283,0.573,0.057,0.279,25,106,11,73,96,1,,0.244,0.336,0.256,0.285,0.296,0.093,-0.011,-0.046,72.1,19.7,16.6,13.9,37.4,31.3,6.9,10,2.0,2.9,34.8,25.7,88.9,4.8,29.9,2.4,6.5,42.9
"Benson, Will",666181,2024,26,343,388,64,29,19,2,14,40,10.3,0.187,0.376,0.274,0.65,0.189,0.282,43,129,16,78,128,0,,0.179,0.343,0.285,0.272,0.268,0.164,0.008,0.033,72.1,20.8,10.3,6.5,25.8,16.2,7.9,17,16.0,-6.8,54.0,33.6,89.4,18.2,36.5,11.5,4.7,40.1
"Larnach, Trevor",663616,2024,27,355,400,92,60,17,0,15,40,10.0,0.259,0.434,0.338,0.772,0.175,0.304,52,154,4,90,112,1,,0.251,0.462,0.336,0.343,0.331,0.211,0.008,-0.028,72.8,27.2,20.4,14.9,39.2,28.6,7.4,8,11.0,-7.8,38.1,40.0,92.0,12.4,36.2,10.1,8.6,45.1
"Taylor, Michael A.",572191,2024,33,269,300,52,37,9,1,5,23,7.7,0.193,0.29,0.253,0.543,0.097,0.288,21,78,12,59,113,0,,0.2,0.337,0.242,0.27,0.263,0.136,-0.007,-0.047,74.0,40.9,14.7,9.3,28.3,17.9,7.2,20,14.3,0.1,48.3,31.3,89.3,13.7,31.4,11.6,1.7,40.1
"Palacios, Richie",680700,2024,27,264,316,59,45,8,1,5,45,14.2,0.223,0.318,0.346,0.664,0.095,0.28,21,84,19,52,92,2,,0.247,0.342,0.303,0.325,0.367,0.096,-0.024,-0.024,68.9,4.2,8.5,6.6,29.6,22.9,7.0,9,9.1,-4.8,55.6,25.9,86.2,14.0,36.4,3.5,4.5,30.3
"Bethancourt, Christian",542194,2024,32,139,147,29,17,7,0,5,5,3.4,0.209,0.367,0.241,0.608,0.158,0.245,22,51,3,48,62,0,,0.217,0.372,0.263,0.274,0.249,0.156,-0.008,-0.005,71.9,23.8,12.7,9.1,33.1,23.8,7.5,9,10.1,-4.5,56.0,26.8,89.1,12.4,25.7,7.6,4.8,41.9
"Vientos, Mark",668901,2024,24,413,454,110,61,22,0,27,33,7.3,0.266,0.516,0.322,0.838,0.25,0.324,71,213,0,102,111,0,,0.241,0.47,0.356,0.333,0.301,0.229,0.025,0.046,71.8,20.6,19.3,13.0,35.5,23.9,7.6,18,15.5,1.3,57.5,32.2,91.2,11.4,34.6,14.1,7.1,46.6
"Fermín, José",665877,2024,25,71,79,11,9,1,1,0,7,8.9,0.155,0.197,0.241,0.438,0.042,0.183,4,14,2,16,45,0,,0.194,0.238,0.207,0.244,0.276,0.044,-0.039,-0.041,65.5,0.0,8.2,7.3,39.8,35.8,7.2,1,7.4,-4.6,49.5,31.5,85.4,8.3,15.0,0.0,5.0,25.0
"Mendick, Danny",664901,2024,30,132,141,26,16,7,0,3,6,4.3,0.197,0.318,0.243,0.561,0.121,0.245,8,42,6,35,47,0,,0.206,0.34,0.247,0.261,0.251,0.134,-0.009,-0.022,66.9,0.9,5.6,4.1,34.0,25.0,7.0,4,12.9,3.6,63.6,29.6,83.8,13.9,31.6,6.1,5.1,22.4
"Torkelson, Spencer",679529,2024,24,342,381,75,43,21,1,10,33,8.7,0.219,0.374,0.295,0.669,0.155,0.285,37,128,0,91,92,0,,0.209,0.358,0.295,0.286,0.285,0.149,0.01,0.016,73.6,30.4,12.8,9.7,27.1,20.5,7.5,10,10.5,-8.3,53.9,32.8,89.0,20.2,31.5,6.7,5.0,39.7
"d'Arnaud, Travis",518595,2024,35,307,341,73,42,16,0,15,24,7.0,0.238,0.436,0.302,0.738,0.198,0.28,48,134,1,86,99,0,,0.233,0.447,0.319,0.326,0.302,0.214,0.005,-0.011,71.4,20.7,13.8,9.3,31.1,21.1,7.8,6,12.8,1.1,57.1,32.3,89.9,11.6,32.9,10.4,7.2,41.0
"Rivas, Leo",660844,2024,26,73,86,17,15,1,1,0,10,11.6,0.233,0.274,0.333,0.607,0.041,0.347,8,20,3,23,43,0,,0.243,0.318,0.282,0.304,0.342,0.074,-0.01,-0.044,66.4,0.9,3.4,2.6,38.6,29.3,7.1,6,14.1,-1.6,56.0,37.7,87.2,12.6,45.1,2.0,2.0,27.5
"Kennedy, Buddy",671083,2024,25,21,26,4,2,1,0,1,4,15.4,0.19,0.381,0.308,0.689,0.191,0.214,6,8,1,4,14,0,,0.288,0.44,0.301,0.392,0.403,0.152,-0.098,-0.059,69.6,0.0,11.1,8.9,27.8,22.2,7.1,1,8.7,-7.9,48.9,33.7,88.8,12.6,60.0,13.3,6.7,53.3
"Rosario, Amed",642708,2024,28,332,346,93,69,18,3,3,9,2.6,0.28,0.38,0.306,0.686,0.1,0.35,32,126,13,92,103,0,,0.249,0.367,0.299,0.284,0.277,0.118,0.031,0.013,71.2,16.7,11.7,9.0,31.2,23.9,7.3,8,5.7,0.3,47.8,27.4,86.9,4.6,33.5,4.6,3.8,36.2
"Rosario, Eguy",666703,2024,24,53,57,13,4,6,0,3,2,3.5,0.245,0.528,0.286,0.814,0.283,0.333,6,28,0,16,30,0,,0.191,0.398,0.345,0.275,0.235,0.207,0.054,0.13,72.5,26.0,17.4,11.0,37.0,23.3,7.8,2,10.0,-10.7,50.7,29.9,89.2,12.9,41.2,14.7,5.9,47.1
"Heyward, Jason",518792,2024,34,228,258,48,24,12,2,10,22,8.5,0.211,0.412,0.288,0.7,0.201,0.226,37,94,5,62,87,2,,0.232,0.354,0.3,0.293,0.308,0.122,-0.021,0.058,73.2,27.3,13.7,11.0,26.7,21.5,8.2,7,11.2,-8.5,64.3,27.3,88.0,10.4,29.8,5.6,3.4,41.6
"Matos, Luis",682641,2024,22,150,156,32,22,5,0,5,5,3.2,0.213,0.347,0.237,0.584,0.134,0.221,25,52,0,45,45,1,,0.239,0.366,0.25,0.271,0.262,0.128,-0.026,-0.019,71.7,18.3,12.1,10.4,29.9,25.5,7.2,2,5.5,-11.4,53.8,25.3,86.9,14.1,29.1,3.9,7.1,37.0
"Barnes, Austin",605131,2024,34,140,156,37,33,3,0,1,14,9.0,0.264,0.307,0.331,0.638,0.043,0.35,11,43,3,37,54,0,,0.227,0.298,0.289,0.275,0.297,0.071,0.037,0.009,68.2,2.2,8.3,6.5,32.6,25.5,6.4,9,4.5,1.1,41.6,26.6,86.3,9.5,30.2,1.9,3.8,31.1
"Palacios, Joshua",641943,2024,28,67,78,15,11,2,0,2,10,12.8,0.224,0.343,0.333,0.676,0.119,0.245,9,23,1,11,23,0,,0.261,0.381,0.307,0.34,0.368,0.12,-0.037,-0.038,72.6,28.7,19.6,14.8,35.9,27.0,7.4,3,8.9,-2.4,52.5,30.5,89.8,3.4,21.8,3.6,3.6,47.3
"Friedl, TJ",670770,2024,28,297,341,67,48,5,1,13,26,7.6,0.226,0.38,0.31,0.69,0.154,0.229,55,113,9,68,85,0,,0.227,0.327,0.305,0.297,0.317,0.1,-0.001,0.053,70.5,7.8,10.1,8.4,35.1,29.1,6.8,11,9.0,-8.9,61.8,27.8,86.0,16.7,29.9,3.2,5.6,31.5
"Robles, Victor",645302,2024,27,254,295,78,54,20,0,4,21,7.1,0.307,0.433,0.381,0.814,0.126,0.37,28,110,34,52,91,0,,0.256,0.404,0.357,0.331,0.337,0.148,0.051,0.029,68.3,2.5,8.2,6.1,35.6,26.8,6.9,8,14.6,-6.3,51.2,34.1,86.7,14.8,34.8,6.2,4.8,28.6
"Dingler, Dillon",693307,2024,25,84,87,14,6,5,2,1,3,3.4,0.167,0.31,0.195,0.505,0.143,0.245,11,26,0,26,27,0,,0.24,0.391,0.217,0.287,0.267,0.15,-0.073,-0.081,71.6,10.5,16.9,12.3,31.4,22.8,7.6,1,12.9,0.4,48.1,40.6,89.8,9.6,35.2,3.7,11.1,48.1
"Westbrook, Jamie",642197,2024,29,40,48,6,2,2,0,2,4,8.3,0.15,0.35,0.234,0.584,0.2,0.154,7,14,0,9,21,0,,0.217,0.41,0.252,0.308,0.297,0.193,-0.067,-0.06,69.0,6.6,8.2,5.3,34.7,22.4,7.4,2,11.4,2.0,57.9,27.5,89.4,16.3,42.9,10.7,10.7,35.7
"Espinal, Santiago",669289,2024,29,357,391,88,67,12,0,9,24,6.1,0.246,0.356,0.295,0.651,0.11,0.265,45,127,11,86,118,1,,0.258,0.355,0.285,0.295,0.307,0.097,-0.012,0.001,66.5,2.8,6.7,5.7,35.5,30.2,7.3,8,8.2,0.6,49.1,34.8,85.9,15.0,35.0,1.9,4.2,24.1
"Springer, George",543807,2024,34,545,614,120,79,19,3,19,60,9.8,0.22,0.371,0.303,0.674,0.151,0.245,56,202,16,119,145,0,,0.24,0.412,0.298,0.325,0.322,0.171,-0.02,-0.041,71.9,22.4,15.2,11.7,33.0,25.4,7.4,24,10.8,1.0,52.2,33.8,87.5,9.4,29.2,9.3,4.4,37.4
"Foscue, Justin",679822,2024,25,42,44,2,1,1,0,0,2,4.5,0.048,0.071,0.091,0.162,0.023,0.083,1,3,0,12,15,0,,0.101,0.148,0.08,0.134,0.142,0.047,-0.053,-0.077,69.9,8.6,5.1,3.7,25.4,18.5,7.0,2,9.0,-5.1,51.9,28.2,86.9,26.9,29.2,4.2,0.0,16.7
"Stott, Bryson",681082,2024,26,506,571,124,92,19,2,11,53,9.3,0.245,0.356,0.315,0.671,0.111,0.275,57,180,32,109,148,1,,0.254,0.369,0.296,0.311,0.326,0.115,-0.009,-0.013,68.2,1.9,8.8,7.6,35.2,30.2,7.1,22,6.5,2.2,47.4,31.9,87.0,14.0,35.3,3.6,5.2,30.8
"Paredes, Isaac",670623,2024,25,542,641,129,84,25,1,19,76,11.9,0.238,0.393,0.346,0.739,0.155,0.259,80,213,1,140,153,2,,0.221,0.35,0.327,0.309,0.333,0.13,0.017,0.043,68.2,4.8,6.5,5.4,28.9,24.2,8.0,13,14.2,-16.7,53.0,32.4,85.0,22.4,37.0,4.5,7.2,27.1
"Hilliard, Sam",656541,2024,30,138,158,33,17,5,1,10,14,8.9,0.239,0.507,0.305,0.812,0.268,0.311,27,70,5,33,58,1,,0.21,0.414,0.342,0.298,0.28,0.204,0.029,0.093,75.3,52.7,20.3,12.2,31.6,19.1,7.3,7,9.7,-1.0,49.2,27.3,94.6,16.5,30.7,14.8,2.3,52.3
"Jones, Nolan",666134,2024,26,256,297,58,41,13,1,3,36,12.1,0.227,0.32,0.321,0.641,0.093,0.333,28,82,5,72,79,2,,0.209,0.331,0.287,0.291,0.308,0.122,0.018,-0.011,70.7,17.0,10.7,8.2,31.3,23.9,6.7,8,5.6,4.0,36.2,37.0,88.2,7.8,34.3,5.9,6.5,44.4
"Pasquantino, Vinnie",686469,2024,26,496,554,130,79,30,2,19,40,7.2,0.262,0.446,0.315,0.761,0.184,0.265,97,221,1,139,131,1,,0.264,0.452,0.325,0.336,0.32,0.188,-0.002,-0.006,71.7,19.8,16.3,14.1,37.1,32.1,7.4,10,9.6,-7.0,57.9,30.1,91.0,14.6,31.9,7.1,8.9,46.5
"Devers, Rafael",646240,2024,27,525,601,143,76,34,5,28,67,11.1,0.272,0.516,0.354,0.87,0.244,0.323,83,271,3,124,138,14,,0.267,0.514,0.364,0.366,0.351,0.247,0.005,0.002,72.5,27.9,19.4,13.8,32.7,23.3,7.4,24,8.3,7.3,59.6,28.4,93.2,11.6,35.2,13.0,8.6,52.6
"Merrill, Jackson",701538,2024,21,554,593,162,101,31,6,24,29,4.9,0.292,0.5,0.326,0.826,0.208,0.318,90,277,16,138,156,1,,0.3,0.547,0.352,0.375,0.334,0.248,-0.008,-0.047,72.2,21.6,15.1,12.3,30.6,24.9,7.5,27,6.2,0.8,41.9,37.4,90.4,14.6,39.6,11.3,7.8,43.9
"Witt Jr., Bobby",677951,2024,24,636,709,211,123,45,11,32,57,8.0,0.332,0.588,0.389,0.977,0.256,0.354,109,374,31,129,161,9,,0.309,0.583,0.41,0.407,0.373,0.274,0.023,0.005,74.7,48.3,20.5,16.1,34.9,27.5,7.1,16,5.9,-2.1,48.5,29.8,92.7,15.1,35.7,14.3,5.6,48.3
"Goodrum, Niko",592348,2024,32,29,33,3,3,0,0,0,3,9.1,0.103,0.103,0.188,0.291,0.0,0.158,0,3,1,9,13,0,,0.169,0.255,0.147,0.232,0.249,0.086,-0.066,-0.152,72.6,28.6,3.1,2.0,25.0,16.3,7.6,0,10.6,-0.7,46.9,39.3,86.3,-15.7,15.0,5.0,5.0,25.0
"Harris, Brett",695391,2024,26,103,123,15,9,3,0,3,17,13.8,0.146,0.262,0.276,0.538,0.116,0.158,12,27,0,24,36,0,,0.184,0.282,0.252,0.276,0.308,0.099,-0.038,-0.02,70.3,9.2,17.7,13.3,38.5,28.9,7.2,1,7.1,-2.3,49.7,28.0,87.4,12.8,26.6,5.1,2.5,36.7
"Hensley, David",682073,2024,28,52,58,11,9,1,0,1,6,10.3,0.212,0.288,0.293,0.581,0.076,0.294,4,15,1,14,23,0,,0.15,0.21,0.265,0.22,0.238,0.06,0.062,0.078,70.6,10.7,15.7,10.7,37.3,25.3,6.8,3,6.7,5.0,49.3,32.9,84.0,-7.7,20.0,2.9,2.9,25.7
"Blanco, Dairon",680118,2024,31,120,132,31,23,4,0,4,8,6.1,0.258,0.392,0.308,0.7,0.134,0.318,13,47,31,33,88,0,,0.211,0.382,0.306,0.284,0.264,0.172,0.047,0.01,74.1,43.6,18.7,12.8,32.1,22.1,7.5,7,9.5,-0.5,56.6,30.3,89.0,8.6,26.7,7.8,10.0,37.8
"Martini, Nick",605361,2024,34,146,163,31,20,4,2,5,9,5.5,0.212,0.37,0.272,0.642,0.158,0.245,24,54,1,30,52,0,,0.213,0.345,0.279,0.28,0.277,0.132,-0.001,0.025,69.8,6.8,9.8,7.6,32.5,25.2,6.9,8,11.3,-2.7,57.6,29.6,87.4,14.9,32.4,7.2,1.8,34.2
"Semien, Marcus",543760,2024,33,650,718,154,102,27,2,23,64,8.9,0.237,0.391,0.308,0.699,0.154,0.25,74,254,8,119,159,2,,0.251,0.406,0.306,0.32,0.321,0.155,-0.014,-0.015,68.3,4.2,12.0,9.8,37.5,30.7,7.7,27,13.3,-6.7,57.4,32.0,87.4,17.0,33.0,6.6,4.8,35.2
"Trout, Mike",545361,2024,32,109,126,24,11,1,2,10,16,12.7,0.22,0.541,0.325,0.866,0.321,0.194,14,59,6,25,29,1,,0.271,0.598,0.365,0.407,0.369,0.327,-0.051,-0.057,75.7,56.9,14.9,12.2,24.0,19.7,7.6,4,8.3,-2.4,50.5,37.2,89.2,25.2,40.2,17.1,6.1,41.5
"Loftin, Nick",679845,2024,25,148,171,28,23,4,0,1,19,11.1,0.189,0.236,0.282,0.518,0.047,0.216,14,35,1,30,56,0,,0.224,0.307,0.242,0.286,0.313,0.083,-0.035,-0.071,69.5,2.3,9.2,8.1,33.7,29.7,7.4,3,7.7,-4.7,54.5,33.3,83.6,9.9,30.7,3.1,1.6,26.0
"Giménez, Andrés",665926,2024,25,583,633,147,115,22,1,9,26,4.1,0.252,0.34,0.298,0.638,0.088,0.286,63,198,30,123,152,1,,0.261,0.362,0.281,0.301,0.309,0.101,-0.009,-0.022,68.3,6.9,7.7,5.9,31.7,24.3,7.0,12,10.1,0.6,51.5,31.9,86.3,8.7,32.7,2.8,4.4,28.5
"Mervis, Matt",670223,2024,26,26,28,3,2,1,0,0,1,3.6,0.115,0.154,0.148,0.302,0.039,0.167,3,4,0,7,9,0,,0.123,0.221,0.137,0.176,0.157,0.098,-0.008,-0.067,74.9,54.2,9.4,6.3,28.1,18.8,7.9,1,13.3,-12.1,64.6,30.8,87.1,10.5,16.7,5.6,0.0,27.8
"DeLuca, Jonny",676356,2024,25,332,362,72,50,12,4,6,24,6.6,0.217,0.331,0.278,0.609,0.114,0.265,31,110,16,95,107,1,,0.229,0.327,0.269,0.277,0.289,0.098,-0.012,0.004,70.8,11.2,8.0,6.2,26.1,20.3,7.6,11,8.3,-8.0,60.1,27.0,84.6,16.2,32.7,3.9,4.7,28.0
"Tellez, Rowdy",642133,2024,29,383,421,93,62,18,0,13,31,7.4,0.243,0.392,0.299,0.691,0.149,0.28,56,150,1,89,131,0,,0.234,0.403,0.301,0.305,0.294,0.169,0.009,-0.011,74.4,43.7,15.3,12.3,27.5,22.1,8.0,13,5.3,-7.3,44.2,28.9,89.4,17.0,32.4,8.0,5.7,36.5
"Kjerstad, Heston",677008,2024,25,99,114,25,19,2,0,4,10,8.8,0.253,0.394,0.351,0.745,0.141,0.339,14,39,1,26,39,2,,0.212,0.356,0.327,0.299,0.316,0.144,0.041,0.038,70.9,16.0,11.3,8.0,28.9,20.5,7.0,4,12.4,1.1,49.0,37.8,90.2,10.3,28.8,6.1,7.6,43.9
"Jackson, Alex",656577,2024,28,139,155,17,7,7,0,3,12,7.7,0.122,0.237,0.201,0.438,0.115,0.167,12,33,1,37,58,0,,0.137,0.266,0.2,0.224,0.217,0.13,-0.015,-0.029,74.4,46.9,10.7,6.6,24.7,15.4,7.5,6,10.6,-5.1,61.2,30.2,86.7,20.2,21.6,9.1,1.1,31.8
"Walker, Jordan",691023,2024,22,164,178,33,17,10,1,5,10,5.6,0.201,0.366,0.253,0.619,0.165,0.252,20,60,1,42,51,0,,0.206,0.366,0.268,0.278,0.26,0.159,-0.005,0.0,77.3,72.0,19.1,13.6,28.7,20.5,8.2,9,5.5,-10.4,44.3,32.2,91.2,9.4,29.3,9.5,4.3,43.1
"Martinez, J.D.",502110,2024,36,434,495,102,61,24,1,16,49,9.9,0.235,0.406,0.32,0.726,0.171,0.308,69,176,0,125,120,0,,0.252,0.48,0.318,0.353,0.335,0.228,-0.017,-0.074,73.0,28.6,14.1,9.9,28.5,20.0,8.4,29,12.5,-0.1,49.3,38.7,91.0,14.4,39.3,14.9,4.4,46.1
"Davis, J.D.",605204,2024,31,142,157,31,22,5,0,4,12,7.6,0.218,0.338,0.293,0.631,0.12,0.273,6,48,0,31,46,0,,0.21,0.366,0.282,0.29,0.286,0.156,0.008,-0.028,72.5,18.1,16.3,10.9,33.1,22.3,7.3,6,7.3,11.5,53.4,31.4,89.1,2.8,24.3,8.7,5.8,43.7
"Gomes, Yan",543228,2024,36,91,96,14,10,2,0,2,2,2.1,0.154,0.242,0.179,0.421,0.088,0.222,7,22,0,27,34,0,,0.207,0.363,0.184,0.257,0.231,0.156,-0.053,-0.121,68.7,3.5,11.2,7.6,26.7,18.2,7.6,2,12.0,-2.8,53.5,33.3,87.1,17.0,42.1,10.5,7.0,42.1
